date,signal_I1,NTN1M_I1,CNH1M_I1,signal_I2,CNH1M_I2,CNH2M_I2,signal_I3,CNH1M_I3,CNH3M_I3,signal_I4,CNH1M_I4,CNH6M_I4,signal_I5,CNH1M_I5,CNH12M_I5,signal_I6,CNH6M_I6,CNH12M_I6,signal_I7,NTN1M_I7,IRN1M_I7,signal_I8,IRN1M_I8,IRN2M_I8,signal_I9,IRN1M_I9,IRN3M_I9,signal_I10,IRN1M_I10,IRN6M_I10,signal_I11,IRN1M_I11,IRN12M_I11,signal_I12,IRN6M_I12,IRN12M_I12
2008-01-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,39.2720911163702,-39.33,0,-0,0,0,-0,0,-1,39.5279416226735,-39.56,0,-0,0,0,-0,0
2008-01-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-01-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-01-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-01-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,39.7039175199376,-39.76,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-01-22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-39.4940155316574,39.52,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-01-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,39.5921385955594,-39.64,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-01-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-39.4318448883852,39.46,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-01-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-01-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,1,-39.4856588406042,39.5,1,-39.705482192818,39.72,0,-0,0
2008-01-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-01-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-01-31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,39.5976938524678,-39.67,1,-39.4851295232496,39.5,1,-39.5457078372726,39.56,1,-39.6643908600216,39.68,0,-0,0,-1,40.1208913105374,-40.16
2008-02-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,-1,39.3577946385054,-39.39,0,-0,0,0,-0,0,1,-39.6996471868347,39.71
2008-02-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,39.3713642507046,-39.42,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-02-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,39.5147498695176,-39.57,0,-0,0,0,-0,0,0,-0,0,-1,39.9951514163639,-40.03,-1,39.9915035281744,-40.03
2008-02-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-39.3435064625221,39.37,-1,39.4192640573578,-39.46,-1,39.4781466492989,-39.52,-1,39.5989564410377,-39.64,0,-0,0,1,-39.8591757389927,39.87
2008-02-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-39.3014053639313,39.33,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-02-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,39.3914258359535,-39.44,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-02-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,39.5868084079757,-39.64,0,-0,0,0,-0,0,1,-39.7739174039846,39.79,1,-39.994725175566,40.01,0,-0,0
2008-02-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,39.4865112814695,-39.55,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-02-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,39.6181822361798,-39.68,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-02-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-02-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-02-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-02-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,39.7901132502864,-39.85,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-02-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,40.0867303965815,-40.16,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-02-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-02-22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,40.0240532014693,-40.1,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-02-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,39.9792864593211,-40.04,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-02-26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-39.8070966312796,39.83,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-02-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,39.6551992286244,-39.73,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-02-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,39.7366070495628,-39.8,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-02-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,1,-40.0060731039118,40.02,1,-40.2262290430693,40.24,0,-0,0
2008-03-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,-1,40.386537097319,-40.42,0,-0,0,0,-0,0
2008-03-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,40.3522030424259,-40.43,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-03-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-03-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,40.4431648869095,-40.5,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-03-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,40.4598019958601,-40.52,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-03-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,40.6542238685955,-40.73,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-03-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-40.3520479201317,40.37,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-03-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-03-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,40.6256418089586,-40.7,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-03-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-40.5919420244763,40.59,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-03-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,40.8892658505954,-40.97,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-03-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-03-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-40.584127644027,40.61,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-03-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,40.4884340607072,-40.55,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-03-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,40.4660537897822,-40.54,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-03-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,40.1002113542618,-40.18,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-03-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-40.1636980031141,40.2,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-03-26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-40.1973395340383,40.23,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-03-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-03-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-40.0412942319788,40.02,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-03-31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,40.0084507936477,-40.07,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-04-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,39.7841747432443,-39.85,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-04-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-39.9147711206941,39.95,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-04-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-39.9634541604174,39.98,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-04-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-04-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-04-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-40.0017374439495,40.04,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-04-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,39.9890548550744,-40.06,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-04-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,39.8443680801877,-39.92,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-04-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-04-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-04-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-04-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-04-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-39.8461728076604,39.87,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-04-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-39.8554153709417,39.89,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-04-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,39.8781530248378,-39.94,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-04-22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,39.9800293241967,-40.04,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-04-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-04-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-04-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-04-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-04-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-04-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,40.6034124507234,-40.67,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-05-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-40.5225796849504,40.56,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-05-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,40.8223815247324,-40.9,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-41.4033491918523,41.42
2008-05-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,1,-40.1190487838689,40.1,1,-40.5457857925878,40.55,1,-40.3386267330698,40.32,1,-40.6063977477365,40.59,0,-0,0
2008-05-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,41.0372462368311,-41.12,-1,41.1358744702934,-41.2,-1,41.2245910016978,-41.27,-1,41.3840205475027,-41.45,-1,41.6730081294758,-41.74,0,-0,0
2008-05-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,41.6032407815124,-41.67,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-05-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-05-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-05-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,41.932503779104,-42,0,-0,0,0,-0,0,-1,42.4963257862935,-42.53,0,-0,0,1,-42.5452523313977,42.56
2008-05-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,42.2662917159314,-42.33,0,-0,0,0,-0,0,1,-42.6266489613745,42.64,0,-0,0,-1,42.8455114137044,-42.88
2008-05-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-05-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,42.6038803846931,-42.7,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-05-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,42.4827368125742,-42.56,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-05-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,42.6444131799404,-42.73,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-05-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-05-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,42.9999661676686,-43.1,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-05-22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-05-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-42.8443529552246,42.88,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-05-26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-05-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-05-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-05-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-42.5419291321847,42.58,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-05-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-42.1606262959753,42.19,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-06-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,42.3305794907973,-42.44,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-06-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-06-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,42.9777521988352,-43.06,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-06-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-06-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2008-06-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,43.0610245706774,-43.13,0,-0,0,0,-0,0,0,-0,0,-1,43.8586563369851,-43.89,0,-0,0
2008-06-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
