date,signal_I1,I50_I1,I300_I1,signal_I2,I300_I2,I500_I2,signal_I3,I50_I3,I500_I3
2012-10-09,1,-2320.14898487916,2320.16,1,-3265.63211056511,3265.62,1,-3265.58764372376,3265.62
2012-10-10,1,-2324.10889748524,2324.12,1,-3296.93186756885,3296.92,1,-3296.88696380592,3296.92
2012-10-11,-1,2302.51951626161,-2302.53,-1,3248.05275181603,-3248.04,-1,3248.00958992435,-3248.04
2012-10-12,0,-0,0,-1,3240.41260327153,-3240.4,-1,3240.36896462227,-3240.4
2012-10-15,0,-0,0,0,-0,0,-1,3223.15868890928,-3223.19
2012-10-16,0,-0,0,0,-0,0,1,-3233.19817387887,3233.23
2012-10-17,0,-0,0,0,-0,0,0,-0,0
2012-10-18,0,-0,0,0,-0,0,1,-3294.79818973891,3294.83
2012-10-19,0,-0,0,0,-0,0,-1,3285.41877397474,-3285.45
2012-10-22,0,-0,0,0,-0,0,0,-0,0
2012-10-23,0,-0,0,0,-0,0,0,-0,0
2012-10-24,0,-0,0,0,-0,0,0,-0,0
2012-10-25,0,-0,0,-1,3226.18260983347,-3226.17,-1,3226.13904928224,-3226.17
2012-10-26,0,-0,0,0,-0,0,-1,3163.25899412775,-3163.29
2012-10-29,1,-2235.83904004084,2235.85,1,-3158.95218278936,3158.94,1,-3158.90770309856,3158.94
2012-10-30,0,-0,0,0,-0,0,-1,3160.65889316266,-3160.69
2012-10-31,0,-0,0,-1,3168.1126708715,-3168.1,-1,3168.06906933842,-3168.1
2012-11-01,0,-0,0,0,-0,0,0,-0,0
2012-11-02,0,-0,0,1,-3249.56224312145,3249.55,0,-0,0
2012-11-05,0,-0,0,-1,3235.36255473947,-3235.35,-1,3235.31891342164,-3235.35
2012-11-06,0,-0,0,-1,3213.27259305111,-3213.26,-1,3213.22901573987,-3213.26
2012-11-07,0,-0,0,0,-0,0,0,-0,0
2012-11-08,0,-0,0,-1,3129.5829827098,-3129.57,-1,3129.53998599923,-3129.57
2012-11-09,0,-0,0,0,-0,0,-1,3116.94941728525,-3116.98
2012-11-12,0,-0,0,0,-0,0,0,-0,0
2012-11-13,0,-0,0,-1,3072.13284386817,-3072.12,-1,3072.08965004138,-3072.12
2012-11-14,0,-0,0,0,-0,0,0,-0,0
2012-11-15,0,-0,0,-1,3026.85299980648,-3026.84,-1,3026.81002395695,-3026.84
2012-11-16,0,-0,0,0,-0,0,1,-3009.11897308725,3009.15
2012-11-19,0,-0,0,1,-3016.17248241205,3016.16,1,-3016.12886258432,3016.16
2012-11-20,0,-0,0,0,-0,0,1,-3004.14881254511,3004.18
2012-11-21,0,-0,0,-1,3035.29285520187,-3035.28,-1,3035.24954099139,-3035.28
2012-11-22,-1,2177.53966483584,-2177.55,-1,2995.10303273403,-2995.09,-1,2995.06013270526,-2995.09
2012-11-23,0,-0,0,-1,3005.47288157953,-3005.46,-1,3005.42969539866,-3005.46
2012-11-26,-1,2175.58980553889,-2175.6,-1,2970.33295169123,-2970.32,-1,2970.29010179517,-2970.32
2012-11-27,-1,2150.62993294884,-2150.64,-1,2864.18462050188,-2864.17,-1,2864.14317926042,-2864.17
2012-11-28,-1,2129.14980633877,-2129.16,-1,2800.55399070987,-2800.54,-1,2800.5116863462,-2800.54
2012-11-29,0,-0,0,-1,2774.19343629866,-2774.18,-1,2774.15031813658,-2774.18
2012-11-30,0,-0,0,1,-2816.63305322406,2816.62,1,-2816.58936747374,2816.62
2012-12-03,-1,2108.84005396967,-2108.85,-1,2749.14407257881,-2749.13,-1,2749.102024037,-2749.13
2012-12-04,0,-0,0,0,-0,0,1,-2783.38002180598,2783.41
2012-12-05,0,-0,0,0,-0,0,0,-0,0
2012-12-06,0,-0,0,0,-0,0,0,-0,0
2012-12-07,0,-0,0,1,-2950.20340871879,2950.19,0,-0,0
2012-12-10,0,-0,0,1,-3002.24328075897,3002.23,1,-3002.19999049432,3002.23
2012-12-11,0,-0,0,0,-0,0,0,-0,0
2012-12-12,-1,2267.75982567574,-2267.77,-1,2982.90388553345,-2982.89,-1,2982.86136979221,-2982.89
2012-12-13,0,-0,0,0,-0,0,0,-0,0
2012-12-14,-1,2355.85941176064,-2355.87,-1,3066.24370966349,-3066.23,-1,3066.2004921491,-3066.23
2012-12-17,0,-0,0,1,-3091.8930574241,3091.88,1,-3091.84884851467,3091.88
2012-12-18,-1,2368.10915067679,-2368.12,0,-0,0,-1,3086.54955830345,-3086.58
2012-12-19,0,-0,0,1,-3099.1031125073,3099.09,1,-3099.05856550774,3099.09
2012-12-20,0,-0,0,-1,3108.87339437458,-3108.86,0,-0,0
2012-12-21,1,-2371.98869316481,2372,1,-3101.08307443863,3101.07,1,-3101.038360357,3101.07
2012-12-24,0,-0,0,0,-0,0,0,-0,0
2012-12-25,0,-0,0,-1,3189.10336630912,-3189.09,-1,3189.05922021844,-3189.09
2012-12-26,1,-2457.60859242001,2457.62,1,-3228.69266209901,3228.68,1,-3228.64741349195,3228.68
2012-12-27,1,-2444.57859322591,2444.59,-1,3199.49334368641,-3199.48,0,-0,0
2012-12-28,-1,2480.03890863665,-2480.05,-1,3235.21326813901,-3235.2,-1,3235.16897021613,-3235.2
2012-12-31,-1,2522.93887146795,-2522.95,-1,3275.87325638818,-3275.86,-1,3275.82887952726,-3275.86
2013-01-04,-1,2524.39893168596,-2524.41,-1,3258.26332167816,-3258.25,-1,3258.21901052933,-3258.25
2013-01-07,0,-0,0,1,-3288.38279835846,3288.37,1,-3288.33752402808,3288.37
2013-01-08,1,-2525.31774171549,2525.33,1,-3327.05213567124,3327.04,1,-3327.00507965745,3327.04
2013-01-09,0,-0,0,0,-0,0,1,-3334.95697835066,3334.99
2013-01-10,0,-0,0,1,-3356.36272219662,3356.35,1,-3356.31671389165,3356.35
2013-01-11,0,-0,0,-1,3271.19346303286,-3271.18,-1,3271.14813185969,-3271.18
2013-01-14,-1,2577.71829859467,-2577.73,-1,3384.76314417546,-3384.75,-1,3384.71767259837,-3384.75
2013-01-15,1,-2595.84788892676,2595.86,1,-3450.69243428092,3450.68,1,-3450.64573166404,3450.68
2013-01-16,1,-2577.07766821871,2577.09,1,-3450.57262901941,3450.56,1,-3450.52573662878,3450.56
2013-01-17,1,-2552.74780972139,2552.76,-1,3408.03318548309,-3408.02,0,-0,0
2013-01-18,0,-0,0,0,-0,0,0,-0,0
2013-01-21,0,-0,0,0,-0,0,0,-0,0
2013-01-22,-1,2596.88836335553,-2596.9,-1,3435.44365118146,-3435.43,-1,3435.39849609138,-3435.43
2013-01-23,0,-0,0,0,-0,0,-1,3441.71730770714,-3441.75
2013-01-24,-1,2582.73830049998,-2582.75,-1,3369.74380131212,-3369.73,-1,3369.69856891544,-3369.73
2013-01-25,1,-2571.65774366906,2571.67,1,-3364.07306530328,3364.06,1,-3364.02646712031,3364.06
2013-01-28,-1,2651.8480351866,-2651.86,-1,3449.80330694238,-3449.79,-1,3449.75728283859,-3449.79
2013-01-29,-1,2675.85779141022,-2675.87,0,-0,0,-1,3482.48644406404,-3482.52
2013-01-30,0,-0,0,0,-0,0,1,-3500.54599548947,3500.58
2013-01-31,-1,2686.86771321904,-2686.88,-1,3479.65330248629,-3479.64,-1,3479.60683616184,-3479.64
2013-02-01,-1,2743.30774254614,-2743.32,-1,3507.72340298928,-3507.71,-1,3507.67689124324,-3507.71
2013-02-04,-1,2748.01725956617,-2748.03,-1,3484.37318448121,-3484.36,-1,3484.32583220556,-3484.36
2013-02-05,1,-2771.66663804922,2771.68,0,-0,0,1,-3520.61420751235,3520.65
2013-02-06,-1,2775.82726105505,-2775.84,1,-3544.40257374574,3544.39,1,-3544.35475518838,3544.39
2013-02-07,1,-2759.85630244564,2759.87,1,-3557.68231676254,3557.67,1,-3557.63294772076,3557.67
2013-02-08,1,-2771.71635421406,2771.73,1,-3608.60232960801,3608.59,1,-3608.55290117909,3608.59
2013-02-18,0,-0,0,1,-3627.79172643984,3627.78,1,-3627.74222412641,3627.78
2013-02-19,-1,2685.59703221063,-2685.61,0,-0,0,0,-0,0
2013-02-20,1,-2702.62631823319,2702.64,1,-3635.39194224299,3635.38,1,-3635.34186687217,3635.38
2013-02-21,1,-2610.53590821074,2610.55,1,-3560.33144176632,3560.32,1,-3560.28023034311,3560.32
2013-02-22,0,-0,0,0,-0,0,1,-3548.32175402004,3548.36
2013-02-25,0,-0,0,1,-3587.60175810291,3587.59,1,-3587.55151474012,3587.59
2013-02-26,0,-0,0,0,-0,0,0,-0,0
2013-02-27,-1,2594.66651573147,-2594.68,-1,3535.91259244359,-3535.9,-1,3535.86318792563,-3535.9
2013-02-28,-1,2673.31641358552,-2673.33,-1,3608.21227953154,-3608.2,-1,3608.16240012136,-3608.2
2013-03-01,1,-2668.8256906188,2668.84,1,-3648.43111367655,3648.42,1,-3648.37912819961,3648.42
2013-03-04,1,-2545.70485434313,2545.72,1,-3518.73061778195,3518.72,1,-3518.6769557773,3518.72
2013-03-05,-1,2622.7954598363,-2622.81,-1,3597.93137675838,-3597.92,-1,3597.87917348358,-3597.92
2013-03-06,0,-0,0,1,-3653.94076832557,3653.93,1,-3653.88688611124,3653.93
2013-03-07,1,-2619.46429095693,2619.48,0,-0,0,1,-3609.59698261497,3609.64
2013-03-08,-1,2606.91494813606,-2606.93,-1,3570.39139471105,-3570.38,-1,3570.33845371064,-3570.38
2013-03-11,1,-2592.35409375453,2592.37,1,-3571.11072694726,3571.1,1,-3571.05596709386,3571.1
2013-03-12,0,-0,0,-1,3481.19181129914,-3481.18,-1,3481.13869809362,-3481.18
2013-03-13,0,-0,0,0,-0,0,0,-0,0
2013-03-14,0,-0,0,0,-0,0,1,-3464.80715166744,3464.85
2013-03-15,0,-0,0,0,-0,0,0,-0,0
2013-03-18,0,-0,0,0,-0,0,1,-3427.07694459731,3427.12
2013-03-19,0,-0,0,-1,3438.08141675607,-3438.07,-1,3438.02795294736,-3438.07
2013-03-20,-1,2610.15452622678,-2610.17,-1,3527.78123298481,-3527.77,-1,3527.72744142762,-3527.77
2013-03-21,1,-2614.97374998617,2614.99,1,-3565.03041208675,3565.02,1,-3564.97478102547,3565.02
2013-03-22,0,-0,0,1,-3579.93071252796,3579.92,1,-3579.87569232812,3579.92
2013-03-25,0,-0,0,0,-0,0,-1,3568.47618190671,-3568.52
2013-03-26,1,-2575.03325061087,2575.05,1,-3543.82033249582,3543.81,1,-3543.76385880091,3543.81
2013-03-27,0,-0,0,0,-0,0,0,-0,0
2013-03-28,1,-2499.28244119011,2499.3,1,-3448.99040750821,3448.98,1,-3448.93290122795,3448.98
2013-03-29,-1,2495.06332191629,-2495.08,0,-0,0,0,-0,0
2013-04-01,1,-2493.17274212694,2493.19,1,-3470.97017167182,3470.96,1,-3470.91279195601,3470.96
2013-04-02,0,-0,0,-1,3428.51116271879,-3428.5,-1,3428.45539485445,-3428.5
2013-04-03,-1,2483.53342819524,-2483.55,-1,3397.24108710217,-3397.23,-1,3397.18539009728,-3397.23
2013-04-08,1,-2472.28260387828,2472.3,1,-3411.14011623675,3411.13,1,-3411.08230247255,3411.13
2013-04-09,0,-0,0,1,-3444.38046036029,3444.37,0,-0,0
2013-04-10,0,-0,0,0,-0,0,-1,3437.22394544402,-3437.27
2013-04-11,0,-0,0,0,-0,0,-1,3423.17398854892,-3423.22
2013-04-12,0,-0,0,0,-0,0,-1,3394.47414035085,-3394.52
2013-04-15,0,-0,0,-1,3346.86089851621,-3346.85,-1,3346.80455695057,-3346.85
2013-04-16,0,-0,0,0,-0,0,1,-3383.03360179373,3383.08
2013-04-17,1,-2458.45249716882,2458.47,1,-3412.43017679286,3412.42,1,-3412.37213565876,3412.42
2013-04-18,0,-0,0,0,-0,0,0,-0,0
2013-04-19,-1,2533.81305412582,-2533.83,-1,3495.25085304334,-3495.24,-1,3495.19418442218,-3495.24
2013-04-22,0,-0,0,1,-3511.63015085135,3511.62,1,-3511.57211663787,3511.62
2013-04-23,1,-2449.45223744008,2449.47,1,-3416.45999155358,3416.45,1,-3416.40137258284,3416.45
2013-04-24,0,-0,0,0,-0,0,0,-0,0
2013-04-25,-1,2467.86267743958,-2467.88,-1,3431.4105994081,-3431.4,-1,3431.35313122469,-3431.4
2013-04-26,0,-0,0,-1,3367.78105041744,-3367.77,-1,3367.72388121643,-3367.77
2013-05-02,1,-2449.62228844213,2449.64,1,-3383.41026047129,3383.4,1,-3383.35188254361,3383.4
2013-05-03,0,-0,0,0,-0,0,0,-0,0
2013-05-06,0,-0,0,1,-3514.47026455638,3514.46,1,-3514.41201050012,3514.46
2013-05-07,0,-0,0,0,-0,0,0,-0,0
2013-05-08,0,-0,0,1,-3553.86037659806,3553.85,1,-3553.80221667619,3553.85
2013-05-09,1,-2527.77221380438,2527.79,1,-3555.78019567647,3555.77,1,-3555.72156908899,3555.77
2013-05-10,0,-0,0,0,-0,0,0,-0,0
2013-05-13,0,-0,0,1,-3590.77008879309,3590.76,1,-3590.71160247904,3590.76
2013-05-14,0,-0,0,1,-3549.31027448973,3549.3,1,-3549.25217509323,3549.3
2013-05-15,1,-2506.91221970232,2506.93,1,-3597.12005442259,3597.11,1,-3597.06122792725,3597.11
2013-05-16,0,-0,0,-1,3635.76077290283,-3635.75,-1,3635.70298320968,-3635.75
2013-05-17,1,-2592.0323146363,2592.05,0,-0,0,1,-3691.35196126419,3691.4
2013-05-20,-1,2609.59270970344,-2609.61,1,-3737.76008268416,3737.75,1,-3737.70201529918,3737.75
2013-05-21,1,-2614.83186352653,2614.85,1,-3787.06980348339,3787.06,1,-3787.01006434058,3787.06
2013-05-22,-1,2618.01261627742,-2618.03,-1,3755.88092941911,-3755.87,-1,3755.82333408328,-3755.87
2013-05-23,1,-2582.83184157314,2582.85,1,-3724.24004506879,3724.23,1,-3724.18042436363,3724.23
2013-05-24,1,-2597.21205386271,2597.23,1,-3782.07983401487,3782.07,1,-3782.02023817802,3782.07
2013-05-27,0,-0,0,1,-3820.43987167886,3820.43,1,-3820.3803329246,3820.43
2013-05-28,-1,2644.3424700739,-2644.36,-1,3827.79093968061,-3827.78,-1,3827.73285094917,-3827.78
2013-05-29,1,-2642.541685052,2642.56,1,-3856.32964728679,3856.32,1,-3856.26904840528,3856.32
2013-05-30,0,-0,0,1,-3865.13977097545,3865.13,1,-3865.07968641662,3865.13
2013-05-31,-1,2606.41224898407,-2606.43,1,-3841.22976427462,3841.22,0,-0,0
2013-06-03,0,-0,0,-1,3814.52033847859,-3814.51,-1,3814.46093791407,-3814.51
2013-06-04,-1,2565.65238781556,-2565.67,-1,3739.73043443923,-3739.72,-1,3739.67161156183,-3739.72
2013-06-05,1,-2560.52163351479,2560.54,1,-3755.15975385477,3755.15,1,-3755.09908763495,3755.15
2013-06-06,0,-0,0,-1,3688.75047046205,-3688.74,-1,3688.69116684529,-3688.74
2013-06-07,-1,2484.14242137868,-2484.16,-1,3616.22037529702,-3616.21,-1,3616.16143857528,-3616.21
2013-06-13,0,-0,0,1,-3515.05959921663,3515.05,1,-3514.99950195861,3515.05
2013-06-14,1,-2416.75173806918,2416.77,1,-3584.98929963323,3584.98,1,-3584.92812099071,3584.98
2013-06-17,0,-0,0,1,-3593.3795407389,3593.37,1,-3593.31896789024,3593.37
2013-06-18,0,-0,0,-1,3605.77016723861,-3605.76,-1,3605.71049238,-3605.76
2013-06-19,1,-2400.74188290356,2400.76,0,-0,0,1,-3583.24952226901,3583.3
2013-06-20,0,-0,0,0,-0,0,0,-0,0
2013-06-21,-1,2317.37230146478,-2317.39,-1,3446.49022730915,-3446.48,-1,3446.43076266249,-3446.48
2013-06-24,1,-2171.19129669295,2171.21,0,-0,0,1,-3232.90847879481,3232.96
2013-06-25,-1,2165.4019426777,-2165.42,0,-0,0,-1,3219.07982903808,-3219.13
2013-06-26,1,-2168.28008458107,2168.3,1,-3285.82859129868,3285.82,1,-3285.76349520263,3285.82
2013-06-27,-1,2160.72175108956,-2160.74,-1,3233.23087172227,-3233.22,-1,3233.17048255004,-3233.22
2013-06-28,-1,2200.62155258675,-2200.64,-1,3235.9907319535,-3235.98,-1,3235.92954385349,-3235.98
2013-07-01,1,-2213.30008161359,2213.32,1,-3304.59864690642,3304.59,1,-3304.5328193419,3304.59
2013-07-02,1,-2221.95983070395,2221.98,1,-3359.05888490192,3359.05,1,-3358.99257395261,3359.05
2013-07-03,1,-2203.81021155535,2203.83,1,-3364.18893608752,3364.18,1,-3364.12313409928,3364.18
2013-07-04,0,-0,0,0,-0,0,0,-0,0
2013-07-05,0,-0,0,-1,3371.54011558617,-3371.53,-1,3371.4763876173,-3371.53
2013-07-08,-1,2163.60138531824,-2163.62,-1,3240.49078683521,-3240.48,-1,3240.42847905738,-3240.48
2013-07-09,0,-0,0,1,-3259.91957811715,3259.91,1,-3259.85508581415,3259.91
2013-07-10,0,-0,0,1,-3361.40994724873,3361.4,1,-3361.34586171227,3361.4
2013-07-11,-1,2326.67059579554,-2326.69,-1,3455.89019254151,-3455.88,-1,3455.82570140899,-3455.88
2013-07-12,1,-2275.34851020818,2275.37,1,-3425.14778543485,3425.14,1,-3425.07746800062,3425.14
2013-07-15,1,-2307.2789660382,2307.3,1,-3493.44839023968,3493.44,1,-3493.37931447552,3493.44
2013-07-16,1,-2317.82894519698,2317.85,1,-3536.31831202909,3536.31,1,-3536.24903487123,3536.31
2013-07-17,0,-0,0,0,-0,0,0,-0,0
2013-07-18,1,-2245.30865375099,2245.33,1,-3481.20736953959,3481.2,1,-3481.13643158455,3481.2
2013-07-19,0,-0,0,0,-0,0,0,-0,0
2013-07-22,1,-2202.16872554252,2202.19,1,-3461.28754310632,3461.28,1,-3461.21672399696,3461.28
2013-07-23,0,-0,0,-1,3544.97868084992,-3544.97,-1,3544.90959990799,-3544.97
2013-07-24,1,-2249.12812980455,2249.15,1,-3566.28727176476,3566.28,1,-3566.21489517735,3566.28
2013-07-25,-1,2237.65919116059,-2237.68,-1,3498.24932026548,-3498.24,-1,3498.18082070521,-3498.24
2013-07-26,0,-0,0,1,-3494.16792736919,3494.16,1,-3494.09756530328,3494.16
2013-07-29,1,-2175.94843040202,2175.97,1,-3426.59803338589,3426.59,1,-3426.52688501473,3426.59
2013-07-30,-1,2189.36910008044,-2189.39,-1,3411.2288719283,-3411.22,-1,3411.1595757143,-3411.22
2013-07-31,0,-0,0,1,-3430.74782925099,3430.74,1,-3430.67665981616,3430.74
2013-08-01,0,-0,0,1,-3521.15803056586,3521.15,1,-3521.08688255185,3521.15
2013-08-02,0,-0,0,1,-3533.61801345574,3533.61,1,-3533.54678934862,3533.61
2013-08-05,1,-2278.30851114208,2278.33,1,-3592.54806098229,3592.54,1,-3592.4768603352,3592.54
2013-08-06,1,-2293.61823341561,2293.64,1,-3631.12801627685,3631.12,1,-3631.05625072648,3631.12
2013-08-07,-1,2280.59898367038,-2280.62,-1,3596.32859845938,-3596.32,-1,3596.25866455296,-3596.32
2013-08-08,1,-2276.75848921475,2276.78,1,-3605.85801150796,3605.85,1,-3605.78658069923,3605.85
2013-08-09,0,-0,0,0,-0,0,-1,3618.67786689831,-3618.74
2013-08-12,-1,2352.76881809549,-2352.79,-1,3676.20865890887,-3676.2,-1,3676.13829284987,-3676.2
2013-08-13,-1,2359.04839625557,-2359.07,1,-3695.55762375407,3695.55,0,-0,0
2013-08-14,0,-0,0,0,-0,0,1,-3681.01503990313,3681.08
2013-08-15,-1,2321.55835244888,-2321.58,0,-0,0,-1,3631.25604473198,-3631.32
2013-08-16,-1,2304.11871230344,-2304.14,-1,3554.35891671109,-3554.35,-1,3554.28838054886,-3554.35
2013-08-19,0,-0,0,1,-3609.03780433373,3609.03,1,-3608.96497777426,3609.03
2013-08-20,0,-0,0,1,-3599.64759532067,3599.64,1,-3599.574635274,3599.64
2013-08-21,1,-2308.56793978635,2308.59,1,-3627.50730382309,3627.5,1,-3627.43368698211,3627.5
2013-08-22,0,-0,0,1,-3636.47761689306,3636.47,1,-3636.4044435465,3636.47
2013-08-23,1,-2286.90780018897,2286.93,1,-3627.97751562663,3627.97,1,-3627.90384917266,3627.97
2013-08-26,0,-0,0,0,-0,0,-1,3703.52515127079,-3703.59
2013-08-27,0,-0,0,1,-3732.10749882416,3732.1,1,-3732.03387385962,3732.1
2013-08-28,0,-0,0,-1,3703.92802752239,-3703.92,-1,3703.85523636226,-3703.92
2013-08-29,0,-0,0,1,-3701.08762586255,3701.08,1,-3701.01461826957,3701.08
2013-08-30,-1,2313.8882955766,-2313.91,-1,3664.15844799077,-3664.15,-1,3664.08653348908,-3664.15
2013-09-02,0,-0,0,1,-3689.96761327499,3689.96,1,-3689.8941145338,3689.96
2013-09-03,0,-0,0,0,-0,0,0,-0,0
2013-09-04,0,-0,0,1,-3755.24759660662,3755.24,1,-3755.17446644967,3755.24
2013-09-05,0,-0,0,1,-3762.57746336526,3762.57,1,-3762.50427791478,3762.57
2013-09-06,-1,2357.75827794722,-2357.78,0,-0,0,-1,3792.76514775023,-3792.83
2013-09-09,-1,2440.58760784444,-2440.61,-1,3831.93829588333,-3831.93,-1,3831.86415927179,-3831.93
2013-09-10,0,-0,0,-1,3870.92688836991,-3870.92,-1,3870.84889213041,-3870.92
2013-09-11,0,-0,0,-1,3834.26739743892,-3834.26,-1,3834.18982276039,-3834.26
2013-09-12,-1,2507.43648243054,-2507.46,-1,3845.07694562349,-3845.07,-1,3844.99950664969,-3845.07
2013-09-13,1,-2488.87521355435,2488.9,1,-3849.82588890451,3849.82,1,-3849.74531535965,3849.82
2013-09-16,0,-0,0,1,-3854.21605554583,3854.21,1,-3854.13604993625,3854.21
2013-09-17,1,-2427.2953723009,2427.32,1,-3786.29610959323,3786.29,1,-3786.21596575114,3786.29
2013-09-18,0,-0,0,1,-3822.12585256888,3822.12,1,-3822.04558419209,3822.12
2013-09-23,1,-2472.26493661464,2472.29,1,-3899.62615829532,3899.62,1,-3899.54523239504,3899.62
2013-09-24,1,-2443.86409477265,2443.89,1,-3903.52538210212,3903.52,1,-3903.44189728742,3903.52
2013-09-25,0,-0,0,1,-3889.22601530268,3889.22,1,-3889.14467741786,3889.22
2013-09-26,0,-0,0,-1,3808.2264114855,-3808.22,-1,3808.14585727165,-3808.22
2013-09-27,0,-0,0,0,-0,0,0,-0,0
2013-09-30,1,-2409.0148450355,2409.04,1,-3872.89581703173,3872.89,1,-3872.81389913883,3872.89
2013-10-08,1,-2441.78492077563,2441.81,1,-3938.07614257399,3938.07,1,-3937.9946695021,3938.07
2013-10-09,0,-0,0,1,-3981.06599017318,3981.06,1,-3980.9848955327,3981.06
2013-10-10,1,-2429.29410813962,2429.32,1,-3959.63601830169,3959.63,1,-3959.55300986997,3959.63
2013-10-11,-1,2468.48502417068,-2468.51,0,-0,0,-1,4026.84511148523,-4026.92
2013-10-14,1,-2472.51417851099,2472.54,1,-4068.32578520953,4068.32,1,-4068.24247683032,4068.32
2013-10-15,0,-0,0,1,-4074.08611234505,4074.08,1,-4074.0037946823,4074.08
2013-10-16,-1,2421.34535202472,-2421.37,-1,3963.21717498654,-3963.21,-1,3963.13727448301,-3963.21
2013-10-17,0,-0,0,0,-0,0,1,-3956.89470266048,3956.97
2013-10-18,0,-0,0,0,-0,0,-1,3970.56543254708,-3970.64
2013-10-21,1,-2471.29446256074,2471.32,1,-4069.0363178283,4069.03,1,-4068.95377794942,4069.03
2013-10-22,0,-0,0,0,-0,0,0,-0,0
2013-10-23,-1,2418.46594648547,-2418.49,-1,3924.22793905121,-3924.22,-1,3924.14929808687,-3924.22
2013-10-24,1,-2400.48468086077,2400.51,0,-0,0,1,-3898.0849574958,3898.16
2013-10-25,-1,2368.5357046749,-2368.56,-1,3821.78751713598,-3821.78,-1,3821.7077996392,-3821.78
2013-10-28,0,-0,0,-1,3808.70724424597,-3808.7,-1,3808.62622911776,-3808.7
2013-10-29,-1,2372.02574628075,-2372.05,-1,3703.86903174764,-3703.86,-1,3703.7900066899,-3703.86
2013-10-30,1,-2407.44452718314,2407.47,0,-0,0,1,-3764.37360067261,3764.45
2013-10-31,0,-0,0,0,-0,0,0,-0,0
2013-11-01,-1,2384.93505162092,-2384.96,-1,3702.45747310688,-3702.45,-1,3702.37548638235,-3702.45
2013-11-04,0,-0,0,1,-3728.19635697883,3728.19,1,-3728.11229592708,3728.19
2013-11-05,1,-2383.74429350313,2383.77,1,-3777.4061756321,3777.4,1,-3777.32135494189,3777.4
2013-11-06,0,-0,0,1,-3737.11677510472,3737.11,0,-0,0
2013-11-07,-1,2340.52501922903,-2340.55,-1,3685.04755842359,-3685.04,-1,3684.96534568648,-3685.04
2013-11-08,0,-0,0,0,-0,0,0,-0,0
2013-11-11,0,-0,0,0,-0,0,1,-3645.76340759898,3645.84
2013-11-12,0,-0,0,0,-0,0,-1,3680.46399726539,-3680.54
2013-11-13,1,-2288.09410360134,2288.12,1,-3611.76663473787,3611.76,1,-3611.68194129158,3611.76
2013-11-14,1,-2304.47401053625,2304.5,1,-3659.83652143531,3659.83,1,-3659.75144495989,3659.83
2013-11-15,0,-0,0,0,-0,0,0,-0,0
2013-11-18,-1,2428.87441842641,-2428.9,-1,3827.88712842983,-3827.88,-1,3827.80327163516,-3827.88
2013-11-19,1,-2412.13326736962,2412.16,1,-3840.3657986503,3840.36,1,-3840.27857592141,3840.36
2013-11-20,1,-2424.8232581078,2424.85,1,-3878.58619171186,3878.58,1,-3878.4993446003,3878.58
2013-11-21,1,-2409.96313153833,2409.99,1,-3865.41628974611,3865.41,1,-3865.3293288425,3865.41
2013-11-22,0,-0,0,0,-0,0,-1,3842.68057170527,-3842.76
2013-11-25,0,-0,0,1,-3839.6062530393,3839.6,1,-3839.51949201972,3839.6
2013-11-26,0,-0,0,1,-3845.68631595776,3845.68,1,-3845.59963562752,3845.68
2013-11-27,0,-0,0,0,-0,0,0,-0,0
2013-11-28,0,-0,0,0,-0,0,0,-0,0
2013-11-29,0,-0,0,1,-3946.38601114845,3946.38,1,-3946.29890873568,3946.38
2013-12-02,-1,2418.76466064429,-2418.79,-1,3770.8693284401,-3770.86,-1,3770.78607013827,-3770.86
2013-12-03,1,-2442.75234255404,2442.78,1,-3859.96619637195,3859.96,1,-3859.87550173609,3859.96
2013-12-04,1,-2475.11288085948,2475.14,1,-3933.00680390589,3933,1,-3932.91756198325,3933
2013-12-05,0,-0,0,0,-0,0,1,-3928.63824820308,3928.72
2013-12-06,1,-2452.26269711051,2452.29,1,-3918.78685962061,3918.78,1,-3918.69734355861,3918.78
2013-12-09,1,-2450.84276752931,2450.87,1,-3947.70658452,3947.7,1,-3947.61679760111,3947.7
2013-12-10,0,-0,0,0,-0,0,0,-0,0
2013-12-11,1,-2412.73269976701,2412.76,1,-3906.78659586147,3906.78,1,-3906.6966802373,3906.78
2013-12-12,1,-2409.98257133671,2410.01,1,-3916.96670625489,3916.96,1,-3916.87667179895,3916.96
2013-12-13,0,-0,0,1,-3925.43670768016,3925.43,1,-3925.34681735657,3925.43
2013-12-16,0,-0,0,0,-0,0,-1,3857.63814815533,-3857.72
2013-12-17,0,-0,0,0,-0,0,-1,3833.9482383708,-3834.03
2013-12-18,0,-0,0,0,-0,0,0,-0,0
2013-12-19,0,-0,0,0,-0,0,1,-3794.93751863723,3795.02
2013-12-20,1,-2278.11226686087,2278.14,1,-3747.00580568121,3747,1,-3746.91405493506,3747
2013-12-23,0,-0,0,-1,3742.74685223664,-3742.74,-1,3742.65691143844,-3742.74
2013-12-24,1,-2288.2223712396,2288.25,1,-3768.70619495265,3768.7,1,-3768.61502762409,3768.7
2013-12-25,1,-2305.08243206235,2305.11,1,-3808.45638492134,3808.45,1,-3808.36551331876,3808.45
2013-12-26,-1,2265.30302288612,-2265.33,0,-0,0,-1,3743.04694994842,-3743.13
2013-12-27,0,-0,0,0,-0,0,0,-0,0
